Time,Vehicle_Count,Queue_Length,Average_Speed,Average_Waiting_Time
3824,21,10,4.67,18.81
3825,20,11,3.67,20.3
3826,21,9,2.76,15.62
3827,20,7,2.34,12.45
3828,20,7,1.87,8.55
3829,21,6,2.12,4.43
3830,21,4,2.46,0.67
3831,21,6,3.18,0.95
3832,21,8,3.25,1.33
3833,23,9,3.91,1.61
3834,21,11,3.37,2.29
3835,21,12,3.57,2.86
3836,22,12,3.71,3.27
3837,21,12,3.91,4.0
3838,21,12,4.19,4.57
3839,22,12,4.63,4.91
3840,21,12,4.41,5.71
3841,21,12,4.25,6.29
3842,21,12,4.23,6.86
3843,21,12,4.04,7.43
3844,21,12,4.0,8.0
3845,20,12,3.89,9.0
3846,22,12,4.68,8.73
3847,20,12,4.05,10.2
3848,20,12,4.1,10.8
3849,21,12,4.26,10.86
3850,20,12,3.91,12.0
3851,20,12,3.96,12.6
3852,20,12,3.7,13.2
3853,20,12,3.98,13.8
3854,22,12,4.56,13.09
3855,20,12,3.92,15.0
3856,22,12,4.44,14.18
3857,22,12,4.48,14.73
3858,21,12,4.23,16.0
3859,21,12,4.22,16.57
3860,21,12,4.43,17.14
3861,21,12,4.14,17.71
3862,21,12,4.16,18.29
3863,20,12,3.97,19.8
3864,21,12,4.2,19.43
3865,20,12,3.92,21.0
3866,22,12,4.58,19.64
3867,20,12,3.98,22.2
3868,21,12,4.54,21.71
3869,22,12,4.31,21.27
3870,21,12,3.29,22.86
3871,22,11,2.49,18.27
3872,21,10,1.91,15.57
3873,21,9,2.13,11.95
3874,22,8,1.7,7.95
3875,22,7,2.29,4.45
3876,22,6,2.98,0.95
3877,21,8,3.28,1.38
3878,21,8,4.04,1.76
3879,20,10,4.37,2.35
3880,20,10,4.5,2.85
3881,20,10,4.86,3.35
3882,20,10,5.15,3.85
3883,20,10,5.29,4.35
3884,20,10,5.12,4.85
3885,20,10,5.04,5.35
3886,19,10,4.89,6.16
3887,20,10,4.83,6.35
3888,20,10,5.03,6.85
3889,20,10,4.89,7.35
3890,20,10,5.08,7.85
3891,19,10,5.21,8.79
3892,20,10,5.47,8.85
3893,19,10,5.35,9.84
3894,19,10,5.02,10.37
3895,19,10,4.92,10.89
3896,19,10,4.44,11.42
3897,20,10,5.02,11.35
3898,18,10,4.46,13.17
3899,20,10,5.15,12.35
3900,18,10,4.3,14.28
3901,20,10,4.82,13.35
3902,20,10,4.93,13.85
3903,20,10,5.24,14.35
3904,20,10,5.21,14.85
3905,20,10,5.25,15.35
3906,20,10,5.05,15.85
3907,20,10,5.11,16.35
3908,18,10,4.5,18.72
3909,20,10,4.89,17.35
3910,20,10,5.04,17.85
3911,19,10,4.78,19.32
3912,19,10,4.55,19.84
3913,19,10,4.49,20.37
3914,20,10,4.12,19.85
3915,20,11,3.5,20.4
3916,20,9,2.86,16.4
3917,20,8,2.51,12.45
3918,19,7,1.97,9.0
3919,20,6,2.13,4.65
3920,21,5,2.57,0.76
3921,21,6,2.99,1.05
3922,20,7,3.15,1.45
3923,22,9,3.58,1.73
3924,22,9,3.78,2.14
3925,21,11,3.75,2.76
3926,22,12,4.04,3.18
3927,21,12,3.91,3.9
3928,21,12,4.02,4.48
3929,22,12,4.17,4.82
3930,22,12,4.37,5.36
3931,21,12,4.09,6.19
3932,22,12,4.19,6.45
3933,21,12,4.02,7.33
3934,21,12,3.98,7.9
3935,20,12,3.53,8.9
3936,21,12,4.2,9.05
3937,21,12,3.83,9.62
3938,22,12,4.17,9.73
3939,21,12,3.89,10.76
3940,22,12,4.11,10.82
3941,21,12,3.93,11.9
3942,22,12,4.12,11.91
3943,22,12,4.31,12.45
3944,22,12,3.97,13.0
3945,22,12,4.09,13.55
3946,22,12,3.89,14.09
3947,22,12,3.9,14.64
3948,22,12,4.04,15.18
3949,21,12,3.85,16.48
3950,22,12,4.17,16.27
3951,21,12,4.04,17.62
3952,22,12,4.18,17.36
3953,21,12,3.98,18.76
3954,22,12,4.2,18.45
3955,21,12,4.09,19.9
3956,21,12,4.37,20.48
3957,21,12,4.11,21.05
3958,21,12,3.81,21.62
3959,21,12,3.18,22.19
3960,22,13,2.91,21.77
3961,21,11,1.77,19.05
3962,22,11,1.75,14.73
3963,21,9,1.56,11.86
3964,22,9,1.93,7.91
3965,22,7,2.47,4.5
3966,22,7,3.29,1.14
3967,21,8,3.51,1.57
3968,21,8,4.09,1.95
3969,19,10,3.38,2.68
3970,21,10,4.0,2.9
3971,21,10,4.54,3.38
3972,21,10,4.55,3.86
3973,21,10,4.62,4.33
3974,21,10,4.93,4.81
3975,21,10,4.76,5.29
3976,21,10,4.94,5.76
3977,20,10,4.75,6.55
3978,21,10,5.16,6.71
3979,20,10,5.03,7.55
3980,21,10,5.34,7.67
3981,20,10,5.16,8.55
3982,19,10,4.91,9.53
3983,20,10,5.04,9.55
3984,20,10,5.05,10.05
3985,20,10,4.88,10.55
3986,20,10,4.79,11.05
3987,20,10,4.84,11.55
3988,20,10,4.85,12.05
3989,20,10,4.95,12.55
3990,20,10,4.75,13.05
3991,20,10,4.92,13.55
3992,19,10,4.6,14.79
3993,20,10,4.69,14.55
3994,20,10,4.71,15.05
3995,20,10,4.33,15.55
3996,21,10,4.86,15.29
3997,20,10,4.75,16.55
3998,20,10,4.62,17.05
3999,20,10,4.86,17.55
4000,20,10,4.93,18.05
4001,20,10,4.92,18.55
4002,19,10,4.49,20.05
4003,20,10,4.07,19.55
4004,21,10,3.79,19.1
4005,22,10,3.09,18.68
4006,20,8,1.93,16.45
4007,20,9,1.74,12.5
4008,21,7,1.84,8.14
4009,21,7,1.75,4.52
4010,21,5,2.34,0.71
4011,22,7,2.58,1.0
4012,21,9,2.71,1.48
4013,22,9,3.28,1.82
4014,22,10,3.31,2.27
4015,21,11,3.37,2.9
4016,23,12,4.0,3.17
4017,22,12,3.75,3.86
4018,21,12,3.67,4.62
4019,22,12,3.85,4.95
4020,21,12,3.83,5.76
4021,21,12,3.86,6.33
4022,21,12,3.72,6.9
4023,22,12,4.29,7.14
4024,21,12,3.95,8.05
4025,22,12,4.14,8.23
4026,22,12,4.08,8.77
4027,22,12,4.22,9.32
4028,22,12,4.03,9.86
4029,21,12,3.86,10.9
4030,21,12,3.88,11.48
4031,22,12,4.31,11.5
4032,22,12,4.4,12.05
4033,22,12,4.23,12.59
4034,22,12,4.4,13.14
4035,21,12,4.03,14.33
4036,21,12,3.7,14.9
4037,21,12,4.04,15.48
4038,22,12,4.29,15.32
4039,21,12,4.0,16.62
4040,21,12,4.14,17.19
4041,21,12,4.13,17.76
4042,22,12,4.4,17.5
4043,22,12,4.09,18.05
4044,21,12,3.58,19.48
4045,20,12,3.39,21.05
4046,22,12,4.03,19.68
4047,20,12,3.35,22.25
4048,21,12,3.74,21.76
4049,22,12,3.81,21.32
4050,22,12,3.1,21.86
4051,22,11,2.58,18.36
4052,22,9,2.19,14.77
4053,21,8,2.02,11.81
4054,22,8,2.2,7.77
4055,23,6,2.54,4.09
4056,23,4,3.12,0.7
4057,22,6,3.33,1.0
4058,21,7,3.67,1.38
4059,21,9,4.26,1.81
4060,20,9,4.07,2.35
4061,21,10,4.7,2.71
4062,20,10,4.14,3.35
4063,21,10,4.54,3.67
4064,20,10,4.25,4.35
4065,22,10,4.84,4.41
4066,20,10,4.32,5.35
4067,21,10,4.73,5.57
4068,20,10,4.33,6.35
4069,21,10,4.97,6.52
4070,20,10,4.82,7.35
4071,21,10,5.0,7.48
4072,21,10,5.01,7.95
4073,22,10,4.85,8.05
4074,21,10,4.65,8.9
4075,22,10,4.42,8.95
4076,21,10,4.16,9.86
4077,21,10,4.42,10.33
4078,22,10,4.66,10.32
4079,21,10,4.46,11.29
4080,21,10,4.52,11.76
4081,20,10,4.5,12.85
4082,20,10,4.51,13.35
4083,21,10,5.22,13.19
4084,20,10,4.62,14.35
4085,20,10,4.6,14.85
4086,19,10,4.23,16.16
4087,21,10,4.44,15.1
4088,20,10,4.22,16.35
4089,21,10,4.24,16.05
4090,21,10,4.4,16.52
4091,21,10,4.5,17.0
4092,21,10,4.36,17.48
4093,21,10,4.47,17.95
4094,21,10,4.51,18.43
4095,21,10,3.79,18.9
4096,22,8,3.83,14.41
4097,21,8,2.81,11.38
4098,22,6,2.98,7.41
4099,21,5,2.62,4.14
4100,22,5,2.89,0.55
4101,21,7,2.92,0.9
4102,21,7,3.06,1.24
4103,23,7,3.64,1.43
4104,21,10,3.05,2.05
4105,21,11,3.43,2.57
4106,22,11,3.59,2.95
4107,21,12,3.63,3.67
4108,21,12,3.86,4.24
4109,22,12,4.17,4.59
4110,22,12,4.28,5.14
4111,21,12,4.1,5.95
4112,22,12,4.37,6.23
4113,21,12,4.3,7.1
4114,22,12,4.55,7.32
4115,20,12,3.86,8.65
4116,21,12,4.25,8.81
4117,22,12,4.52,8.95
4118,21,12,4.38,9.95
4119,21,12,4.13,10.52
4120,21,12,4.3,11.1
4121,21,12,3.94,11.67
4122,22,12,4.39,11.68
4123,20,12,3.66,13.45
4124,22,12,4.19,12.77
4125,21,12,3.93,13.95
4126,21,12,4.21,14.52
4127,21,12,4.27,15.1
4128,21,12,4.39,15.67
4129,21,12,4.36,16.24
4130,21,12,4.39,16.81
4131,21,12,4.29,17.38
4132,21,12,4.25,17.95
4133,20,12,4.01,19.45
4134,21,12,4.02,19.1
4135,20,12,3.87,20.65
4136,22,12,4.37,19.32
4137,20,12,3.54,21.85
4138,22,12,4.13,20.41
4139,22,12,4.03,20.95
4140,22,12,2.88,21.5
4141,22,11,2.82,18.0
4142,21,10,1.74,15.29
4143,22,8,2.09,11.09
4144,22,7,2.28,7.64
4145,22,6,2.18,4.18
4146,22,6,2.75,0.82
4147,21,6,3.13,1.14
4148,21,8,3.69,1.52
4149,21,8,4.3,1.9
4150,22,10,4.54,2.27
4151,20,10,4.06,3.0
4152,20,10,4.38,3.5
4153,21,10,4.74,3.81
4154,20,10,4.74,4.5
4155,21,10,5.54,4.76
4156,20,10,5.14,5.5
4157,19,10,5.23,6.32
4158,20,10,5.2,6.5
4159,20,10,5.29,7.0
4160,19,10,4.75,7.89
4161,20,10,5.04,8.0
4162,20,10,5.48,8.5
4163,20,10,5.31,9.0
4164,19,10,4.94,10.0
4165,19,10,4.94,10.53
4166,19,10,4.61,11.05
4167,19,10,4.93,11.58
4168,19,10,5.08,12.11
4169,20,10,5.33,12.0
4170,19,10,5.34,13.16
4171,20,10,5.64,13.0
4172,18,10,4.97,15.0
4173,20,10,5.59,14.0
4174,18,10,4.88,16.11
4175,20,10,5.14,15.0
4176,19,10,4.72,16.32
4177,19,10,5.07,16.84
4178,19,10,4.76,17.37
4179,19,10,5.1,17.89
4180,19,10,4.67,18.42
4181,19,10,4.6,18.95
4182,19,10,4.27,19.47
4183,20,10,4.58,19.0
4184,19,10,4.05,20.53
4185,20,10,3.32,20.0
4186,20,8,3.25,15.95
4187,20,7,2.47,12.05
4188,20,6,2.63,8.15
4189,21,5,2.81,4.1
4190,20,4,2.86,0.5
4191,21,6,3.49,0.76
4192,21,8,3.51,1.14
4193,22,8,4.08,1.45
4194,21,10,3.68,2.0
4195,21,10,4.14,2.48
4196,21,12,3.84,3.05
4197,21,12,4.32,3.62
4198,22,12,4.63,4.0
4199,20,12,3.87,5.0
4200,22,12,4.42,5.09
4201,21,12,4.02,5.9
4202,21,12,4.24,6.48
4203,21,12,4.06,7.05
4204,21,12,4.09,7.62
4205,20,12,3.74,8.6
4206,21,12,3.91,8.76
4207,20,12,3.71,9.8
4208,21,12,4.33,9.9
4209,21,12,4.25,10.48
4210,21,12,4.44,11.05
4211,20,12,4.11,12.2
4212,21,12,4.38,12.19
4213,20,12,4.32,13.4
4214,21,12,4.42,13.33
4215,20,12,4.05,14.6
4216,22,12,4.57,13.82
4217,20,12,3.76,15.8
4218,21,12,4.1,15.62
4219,21,12,4.06,16.19
4220,21,12,4.17,16.76
4221,21,12,4.12,17.33
4222,21,12,3.96,17.9
4223,22,12,4.28,17.64
4224,22,12,4.39,18.18
4225,20,12,3.61,20.6
4226,22,12,4.34,19.27
4227,21,12,4.22,20.76
4228,21,12,4.25,21.33
4229,21,12,3.78,21.9
4230,21,12,3.18,22.48
4231,22,10,2.6,17.95
4232,21,10,2.05,15.24
4233,21,8,2.06,11.62
4234,22,7,1.53,7.59
4235,22,7,2.19,4.18
4236,22,6,2.77,0.82
4237,21,7,2.92,1.19
4238,21,8,3.55,1.57
4239,21,9,3.83,2.0
4240,22,10,4.19,2.36
4241,21,10,4.15,2.95
4242,20,10,4.2,3.6
4243,21,10,4.47,3.9
4244,21,10,4.89,4.38
4245,22,10,5.15,4.64
4246,20,10,4.61,5.6
4247,21,10,5.08,5.81
4248,20,10,4.6,6.6
4249,21,10,5.12,6.76
4250,19,10,4.45,8.0
4251,21,10,4.98,7.71
4252,20,10,4.89,8.6
4253,20,10,4.8,9.1
4254,20,10,4.75,9.6
4255,19,10,4.27,10.63
4256,20,10,4.4,10.6
4257,20,10,4.55,11.1
4258,21,10,4.67,11.05
4259,21,10,4.73,11.52
4260,20,10,4.39,12.6
4261,22,10,5.02,11.91
4262,20,10,4.53,13.6
4263,21,10,5.2,13.43
4264,20,10,4.68,14.6
4265,20,10,4.93,15.1
4266,20,10,4.93,15.6
4267,20,10,4.88,16.1
4268,20,10,4.88,16.6
4269,20,10,4.74,17.1
4270,20,10,4.89,17.6
4271,20,10,4.99,18.1
4272,20,10,4.93,18.6
4273,20,10,4.88,19.1
4274,19,10,3.87,20.63
4275,20,10,3.76,20.1
4276,21,9,2.95,15.38
4277,20,7,2.21,12.25
4278,21,6,2.36,7.9
4279,21,5,1.91,4.24
4280,21,5,2.35,0.57
4281,21,7,2.98,0.9
4282,21,6,3.05,1.14
4283,22,9,3.58,1.5
4284,22,9,3.63,1.91
4285,21,10,3.8,2.48
4286,22,11,4.12,2.86
4287,21,12,3.95,3.57
4288,21,12,4.38,4.14
4289,21,12,4.13,4.71
4290,21,12,4.26,5.29
4291,22,12,4.51,5.59
4292,21,12,4.22,6.43
4293,20,12,3.86,7.35
4294,22,12,4.37,7.23
4295,20,12,3.79,8.55
4296,22,12,4.24,8.32
4297,20,12,3.49,9.75
4298,22,12,4.03,9.41
4299,22,12,4.01,9.95
4300,22,12,4.09,10.5
4301,22,12,4.03,11.05
4302,22,12,4.11,11.59
4303,21,12,4.04,12.71
4304,22,12,4.18,12.68
4305,21,12,3.95,13.86
4306,22,12,4.37,13.77
4307,22,12,4.37,14.32
4308,21,12,4.21,15.57
4309,21,12,3.97,16.14
4310,21,12,4.1,16.71
4311,21,12,3.96,17.29
4312,21,12,3.93,17.86
4313,20,12,3.65,19.35
4314,22,12,4.33,18.14
4315,20,12,3.65,20.55
4316,21,12,4.35,20.14
4317,21,12,4.26,20.71
4318,21,12,4.11,21.29
4319,21,12,3.94,21.86
4320,21,12,3.1,22.43
4321,21,10,2.51,18.76
4322,22,10,2.6,14.5
4323,21,8,2.16,11.62
4324,23,7,2.51,7.3
4325,23,7,2.92,4.09
4326,21,6,2.45,0.86
4327,21,8,3.22,1.24
4328,21,7,3.83,1.52
4329,19,9,3.48,2.16
4330,21,10,4.07,2.43
4331,21,10,4.24,2.9
4332,22,10,4.53,3.23
4333,22,10,4.76,3.68
4334,23,10,5.03,3.96
4335,21,10,4.68,4.81
4336,21,10,4.88,5.29
4337,21,10,4.79,5.76
4338,21,10,4.96,6.24
4339,20,10,4.54,7.05
4340,20,10,4.31,7.55
4341,21,10,4.92,7.67
4342,21,10,4.85,8.14
4343,21,10,5.05,8.62
4344,20,10,4.68,9.55
4345,21,10,4.75,9.57
4346,20,10,4.54,10.55
4347,22,10,4.97,10.05
4348,20,10,4.39,11.55
4349,21,10,4.76,11.48
4350,20,10,4.58,12.55
4351,20,10,4.36,13.05
4352,20,10,4.74,13.55
4353,19,10,4.86,14.79
4354,20,10,4.79,14.55
4355,20,10,4.95,15.05
4356,20,10,4.76,15.55
4357,21,10,5.04,15.29
4358,20,10,4.41,16.55
4359,21,10,4.89,16.24
4360,20,10,4.69,17.55
4361,21,10,4.83,17.19
4362,20,10,4.78,18.55
4363,20,10,4.82,19.05
4364,20,10,3.91,19.55
4365,20,10,3.34,20.05
4366,22,8,3.35,14.59
4367,20,7,2.34,12.15
4368,21,7,2.31,7.9
4369,21,6,1.94,4.24
4370,21,6,2.37,0.67
4371,21,7,2.97,1.0
4372,22,8,3.51,1.32
4373,22,10,3.66,1.77
4374,22,10,3.84,2.23
4375,21,11,3.9,2.86
4376,23,11,4.24,3.09
4377,21,12,3.66,3.95
4378,23,12,4.36,4.13
4379,21,12,3.6,5.1
4380,21,12,3.7,5.67
4381,22,12,4.1,5.95
4382,21,12,3.77,6.81
4383,22,12,4.17,7.05
4384,22,12,4.26,7.59
4385,20,12,3.63,8.95
4386,22,12,4.29,8.68
4387,22,12,4.31,9.23
4388,21,12,3.98,10.24
4389,22,12,4.1,10.32
4390,21,12,3.71,11.38
4391,21,12,3.92,11.95
4392,21,12,3.83,12.52
4393,21,12,4.0,13.1
4394,22,12,4.15,13.05
4395,21,12,3.87,14.24
4396,22,12,4.47,14.14
4397,21,12,3.99,15.38
4398,22,12,4.61,15.23
4399,20,12,3.9,17.35
4400,22,12,4.59,16.32
4401,20,12,3.91,18.55
4402,22,12,4.4,17.41
4403,20,12,3.59,19.75
4404,22,12,4.04,18.5
4405,21,12,3.64,19.95
4406,21,12,3.61,20.52
4407,22,12,3.97,20.14
4408,22,12,4.01,20.68
4409,22,12,3.26,21.23
4410,22,12,2.68,21.77
4411,22,10,2.74,18.27
4412,22,10,1.65,14.77
4413,22,9,1.94,11.32
4414,22,8,1.83,7.82
4415,22,7,2.26,4.36
4416,21,6,2.41,0.95
4417,21,7,3.0,1.29
4418,21,8,3.61,1.67
4419,21,9,4.13,2.1
4420,20,10,3.91,2.7
4421,21,10,4.54,3.05
4422,19,10,4.26,3.89
4423,20,10,4.26,4.2
4424,20,10,4.89,4.7
4425,21,10,5.1,4.95
4426,20,10,4.93,5.7
4427,20,10,4.94,6.2
4428,20,10,4.71,6.7
4429,21,10,5.14,6.86
4430,20,10,4.99,7.7
4431,20,10,5.0,8.2
4432,20,10,5.13,8.7
4433,19,10,4.88,9.68
4434,20,10,5.04,9.7
4435,20,10,5.5,10.2
4436,20,10,5.42,10.7
4437,20,10,5.37,11.2
4438,19,10,4.66,12.32
4439,20,10,5.14,12.2
4440,18,10,4.49,14.11
4441,20,10,4.97,13.2
4442,18,10,4.25,15.22
4443,20,10,4.89,14.2
4444,20,10,4.99,14.7
4445,19,10,4.84,16.0
4446,20,10,4.91,15.7
4447,19,10,4.59,17.05
4448,20,10,4.75,16.7
4449,20,10,4.73,17.2
4450,21,10,4.9,16.86
4451,20,10,4.63,18.2
4452,20,10,4.79,18.7
4453,21,10,4.74,18.29
4454,21,11,4.46,18.81
4455,21,11,3.4,19.33
4456,21,10,2.63,15.62
4457,20,9,2.09,12.5
4458,22,8,2.02,7.86
4459,21,8,1.9,4.67
4460,21,7,2.44,1.14
4461,22,7,2.85,1.41
4462,21,9,3.1,1.9
4463,21,10,3.59,2.38
4464,21,10,3.45,2.86
4465,21,11,3.82,3.38
4466,22,12,3.98,3.77
4467,22,12,4.08,4.32
4468,23,12,4.31,4.65
4469,21,12,3.66,5.67
4470,21,12,3.75,6.24
4471,22,12,4.0,6.5
4472,22,12,4.13,7.05
4473,21,12,3.94,7.95
4474,22,12,4.18,8.14
4475,21,12,4.22,9.1
4476,22,12,4.38,9.23
4477,20,12,3.65,10.75
4478,21,12,4.18,10.81
4479,21,12,4.03,11.38
4480,22,12,4.46,11.41
4481,22,12,4.18,11.95
4482,21,12,3.85,13.1
4483,20,12,3.61,14.35
4484,22,12,4.37,13.59
4485,21,12,4.12,14.81
4486,21,12,4.03,15.38
4487,21,12,3.69,15.95
4488,21,12,4.04,16.52
4489,21,12,3.72,17.1
4490,21,12,3.76,17.67
4491,21,12,3.92,18.24
4492,22,12,4.2,17.95
4493,22,12,4.38,18.5
4494,21,12,4.16,19.95
4495,21,12,4.07,20.52
4496,21,12,4.14,21.1
4497,21,12,4.18,21.67
4498,21,12,3.88,22.24
4499,20,12,3.21,23.95
4500,21,12,2.33,23.38
4501,21,11,2.25,19.57
4502,21,10,1.78,15.81
4503,22,8,1.98,11.45
4504,21,7,1.73,8.19
4505,22,6,2.08,4.32
4506,22,5,2.84,0.77
4507,21,7,3.15,1.14
4508,21,7,3.84,1.48
4509,21,9,4.62,1.9
4510,21,10,4.31,2.38
4511,20,10,4.29,3.0
4512,20,10,4.34,3.5
4513,21,10,4.84,3.81
4514,20,10,4.63,4.5
4515,20,10,4.44,5.0
4516,20,10,4.55,5.5
4517,20,10,4.77,6.0
4518,20,10,4.61,6.5
4519,21,10,5.19,6.67
4520,20,10,4.58,7.5
4521,21,10,5.02,7.62
4522,19,10,4.22,8.95
4523,21,10,4.79,8.57
4524,20,10,4.53,9.5
4525,21,10,5.29,9.52
4526,20,10,4.94,10.5
4527,21,10,5.62,10.48
4528,20,10,5.26,11.5
4529,20,10,5.22,12.0
4530,19,10,4.97,13.16
4531,20,10,5.02,13.0
4532,19,10,4.8,14.21
4533,20,10,5.07,14.0
4534,20,10,5.26,14.5
4535,19,10,4.88,15.79
4536,20,10,5.09,15.5
4537,20,10,5.33,16.0
4538,20,10,5.2,16.5
4539,20,10,5.26,17.0
4540,19,10,5.08,18.42
4541,20,10,5.32,18.0
4542,18,10,4.59,20.56
4543,20,10,5.07,19.0
4544,19,10,4.58,20.53
4545,20,10,3.77,20.0
4546,21,8,3.68,15.19
4547,20,7,2.65,12.1
4548,20,6,2.26,8.2
4549,20,4,2.36,4.3
4550,20,3,2.69,0.4
4551,21,4,3.22,0.57
4552,21,6,3.16,0.86
4553,23,8,3.84,1.13
4554,21,10,3.4,1.71
4555,21,10,3.9,2.19
4556,22,11,3.97,2.59
4557,21,12,4.21,3.29
4558,22,12,4.35,3.68
4559,21,12,4.06,4.43
4560,22,12,4.52,4.77
4561,22,12,4.38,5.32
4562,21,12,3.79,6.14
4563,22,12,4.07,6.41
4564,21,12,3.63,7.29
4565,21,12,3.89,7.86
4566,22,12,3.92,8.05
4567,20,12,3.38,9.45
4568,21,12,3.84,9.57
4569,21,12,3.62,10.14
4570,22,12,4.02,10.23
4571,22,12,3.83,10.77
4572,23,12,4.23,10.83
4573,21,12,3.56,12.43
4574,22,12,3.69,12.41
4575,21,12,3.53,13.57
4576,21,12,3.57,14.14
4577,22,12,3.96,14.05
4578,22,12,4.07,14.59
4579,21,12,3.87,15.86
4580,22,12,4.04,15.68
4581,21,12,3.88,17.0
4582,21,12,4.0,17.57
4583,21,12,3.73,18.14
4584,22,12,4.28,17.86
4585,22,12,4.09,18.41
4586,22,12,4.12,18.95
4587,21,12,3.92,20.43
4588,22,12,4.15,20.05
4589,22,12,4.22,20.59
4590,22,12,2.87,21.14
4591,22,12,2.75,17.73
4592,21,11,1.79,15.14
4593,22,9,1.97,11.14
4594,21,9,1.74,8.19
4595,22,8,2.24,4.45
4596,22,6,3.02,1.14
4597,21,7,3.36,1.52
4598,21,8,3.98,1.9
4599,20,9,4.27,2.45
4600,21,10,4.37,2.81
4601,19,10,3.78,3.63
4602,20,10,4.03,3.95
4603,21,10,4.54,4.24
4604,20,10,4.53,4.95
4605,21,10,4.77,5.19
4606,20,10,4.69,5.95
4607,21,10,5.23,6.14
4608,20,10,4.67,6.95
4609,21,10,5.38,7.1
4610,19,10,4.68,8.37
4611,21,10,5.23,8.05
4612,20,10,5.1,8.95
4613,21,10,5.28,9.0
4614,20,10,5.02,9.95
4615,19,10,4.99,11.0
4616,20,10,5.1,10.95
4617,20,10,5.58,11.45
4618,20,10,5.43,11.95
4619,19,10,5.03,13.11
4620,18,10,4.55,14.39
4621,20,10,5.32,13.45
4622,18,10,4.78,15.5
4623,19,10,4.78,15.21
4624,18,10,4.35,16.61
4625,17,10,4.13,18.18
4626,18,10,4.06,17.72
4627,17,10,3.73,19.35
4628,19,10,4.54,17.84
4629,18,10,4.22,19.39
4630,18,10,4.3,19.94
4631,18,10,4.22,20.5
4632,18,10,4.49,21.06
4633,19,10,4.45,20.47
4634,19,10,3.94,21.0
4635,20,10,3.15,20.45
4636,20,9,2.96,16.4
4637,21,9,2.39,11.86
4638,21,8,2.36,8.24
4639,20,6,2.21,4.75
4640,22,5,2.47,0.77
4641,21,7,2.57,1.14
4642,21,7,3.04,1.48
4643,21,8,3.02,1.86
4644,22,10,3.63,2.23
4645,22,12,3.52,2.77
4646,22,12,3.85,3.32
4647,21,12,3.65,4.05
4648,21,12,3.8,4.62
4649,22,12,4.17,4.95
4650,21,12,3.52,5.76
4651,22,12,4.07,6.05
4652,22,12,4.12,6.59
4653,21,12,3.89,7.48
4654,22,12,4.21,7.68
4655,22,12,4.39,8.23
4656,22,12,4.25,8.77
4657,22,12,4.5,9.32
4658,21,12,4.06,10.33
4659,22,12,4.21,10.41
4660,21,12,4.13,11.48
4661,22,12,4.46,11.5
4662,22,12,4.6,12.05
4663,21,12,4.0,13.19
4664,22,12,4.28,13.14
4665,21,12,4.0,14.33
4666,22,12,4.25,14.23
4667,21,12,3.97,15.48
4668,21,12,4.27,16.05
4669,21,12,4.06,16.62
4670,21,12,4.28,17.19
4671,21,12,4.06,17.76
4672,22,12,4.65,17.5
4673,21,12,3.98,18.9
4674,22,12,4.5,18.59
4675,20,12,3.7,21.05
4676,21,12,3.9,20.62
4677,21,12,4.02,21.19
4678,20,12,3.61,22.85
4679,22,12,3.9,21.32
4680,22,12,3.43,21.86
4681,23,11,2.62,17.52
4682,22,9,2.32,14.68
4683,22,9,1.89,11.23
4684,23,8,2.04,7.43
4685,23,7,2.61,4.17
4686,22,6,2.75,0.91
4687,21,7,2.87,1.29
4688,21,8,3.46,1.67
4689,21,10,3.93,2.14
4690,20,10,3.75,2.75
4691,21,10,4.44,3.1
4692,20,10,4.49,3.75
4693,21,10,4.58,4.05
4694,20,10,4.57,4.75
4695,21,10,4.75,5.0
4696,20,10,4.63,5.75
4697,21,10,5.21,5.95
4698,20,10,4.7,6.75
4699,21,10,5.37,6.9
4700,19,10,4.74,8.16
4701,20,10,4.79,8.25
4702,19,10,4.62,9.21
4703,20,10,4.45,9.25
4704,20,10,4.71,9.75
4705,19,10,4.39,10.79
4706,19,10,4.08,11.32
4707,19,10,4.05,11.84
4708,19,10,4.14,12.37
4709,21,10,4.7,11.67
4710,20,10,4.44,12.75
4711,21,10,4.51,12.62
4712,21,10,4.66,13.1
4713,21,10,4.67,13.57
4714,21,10,4.7,14.05
4715,21,10,4.8,14.52
4716,20,10,4.66,15.75
4717,21,10,5.08,15.48
4718,20,10,4.91,16.75
4719,20,10,5.0,17.25
4720,20,10,4.86,17.75
4721,20,10,5.23,18.25
4722,20,10,5.03,18.75
4723,20,10,5.06,19.25
4724,21,10,4.85,18.81
4725,20,11,3.99,20.3
4726,21,9,2.98,15.57
4727,20,9,2.23,12.45
4728,20,8,1.59,8.6
4729,20,7,2.01,4.8
4730,21,6,2.54,0.95
4731,22,6,2.87,1.18
4732,21,7,3.12,1.57
4733,22,8,3.67,1.86
4734,22,9,3.86,2.27
4735,21,11,3.99,2.9
4736,22,12,4.17,3.32
4737,21,12,4.13,4.05
4738,22,12,4.36,4.41
4739,22,12,4.4,4.95
4740,21,12,4.28,5.76
4741,21,12,4.0,6.33
4742,21,12,4.24,6.9
4743,21,12,4.09,7.48
4744,22,12,4.47,7.68
4745,22,12,4.58,8.23
4746,22,12,4.45,8.77
4747,21,12,4.08,9.76
4748,22,12,4.28,9.86
4749,21,12,3.89,10.9
4750,21,12,4.26,11.48
4751,21,12,3.63,12.05
4752,21,12,3.9,12.62
4753,22,12,4.0,12.59
