Time,Simulation_Step,Vehicle_Count,Queue_Length,Halting_Vehicles,Traffic_Density,Lane_Occupancy,Average_Speed,Maximum_Speed,Minimum_Speed,Average_Acceleration,Average_Waiting_Time,Maximum_Waiting_Time,Current_TLS_Phase,Remaining_Green_Time,North_Count,South_Count,East_Count,West_Count,Car_Count,Bus_Count,Truck_Count,Motorcycle_Count,Emergency_Vehicle_Count,Total_CO2_Emission,Total_Fuel_Consumption,Total_NOx_Emission,Total_PMx_Emission,Average_Travel_Time,Average_Delay,Intersection_Throughput,Congestion_Level,Recommended_Green_Time
3892,3892,20,10,10,53.96,0.28,5.47,14.22,0.0,0.15,8.85,22.0,0,20.0,10,2,0,0,20,0,0,0,0,41316.06,13394.22,15.03,2.14,0.0,11.67,0,1,35
3893,3893,19,10,10,51.27,0.26,5.35,14.5,0.0,0.25,9.84,23.0,0,19.0,10,1,0,0,19,0,0,0,0,45095.44,14619.46,16.43,2.95,10.5,12.51,2,1,35
3894,3894,19,10,10,51.27,0.26,5.02,15.0,0.0,0.04,10.37,24.0,0,18.0,10,1,0,0,19,0,0,0,0,36657.42,11883.95,13.61,1.8,9.0,13.04,1,2,50
3895,3895,19,10,10,51.27,0.26,4.92,15.65,0.0,-0.08,10.89,25.0,0,17.0,10,1,0,0,19,0,0,0,0,28202.94,9143.15,10.74,1.5,11.0,13.42,1,2,50
3896,3896,19,10,10,51.27,0.27,4.44,13.88,0.0,0.03,11.42,26.0,0,16.0,10,1,0,0,19,0,0,0,0,36185.46,11730.99,13.46,2.17,9.0,14.0,1,2,50
3897,3897,20,10,10,53.96,0.27,5.02,14.28,0.0,0.17,11.35,27.0,0,15.0,10,2,0,0,20,0,0,0,0,40791.68,13224.25,14.85,2.68,0.0,13.94,0,2,50
3898,3898,18,10,10,48.57,0.26,4.46,13.98,0.0,0.21,13.17,28.0,0,14.0,10,1,0,0,18,0,0,0,0,39694.45,12868.5,14.17,1.91,10.0,15.88,2,2,50
3899,3899,20,10,10,53.96,0.26,5.15,13.73,0.0,0.13,12.35,29.0,0,13.0,10,1,0,0,20,0,0,0,0,42597.6,13809.7,15.48,2.82,0.0,14.88,0,2,50
3900,3900,18,10,10,48.57,0.25,4.3,13.94,0.0,-0.04,14.28,30.0,0,12.0,10,1,0,0,18,0,0,0,0,29814.64,9665.64,10.93,1.58,10.0,16.96,2,2,50
3901,3901,20,10,10,53.96,0.27,4.82,14.27,0.0,-0.02,13.35,31.0,0,11.0,10,1,0,0,20,0,0,0,0,38643.79,12527.92,14.04,2.21,0.0,15.87,0,2,50
3902,3902,20,10,10,53.96,0.27,4.93,13.87,0.0,0.11,13.85,32.0,0,10.0,10,2,0,0,20,0,0,0,0,38686.45,12541.75,14.0,2.02,0.0,16.52,0,2,50
3903,3903,20,10,10,53.96,0.28,5.24,13.95,0.0,0.26,14.35,33.0,0,9.0,10,2,0,0,20,0,0,0,0,46429.07,15051.78,16.6,2.72,10.0,17.1,1,2,50
3904,3904,20,10,10,53.96,0.27,5.21,14.26,0.0,0.26,14.85,34.0,0,8.0,10,1,0,0,20,0,0,0,0,45350.72,14702.22,16.39,2.98,12.0,17.5,1,2,50
3905,3905,20,10,10,53.96,0.28,5.25,13.54,0.0,0.09,15.35,35.0,0,7.0,10,2,0,0,20,0,0,0,0,37718.74,12228.04,13.71,2.18,10.0,18.08,1,2,50
3906,3906,20,10,10,53.96,0.28,5.05,13.74,0.0,0.08,15.85,36.0,0,6.0,10,1,0,0,20,0,0,0,0,35516.46,11514.1,13.0,2.04,12.0,18.42,1,2,50
3907,3907,20,10,10,53.96,0.27,5.11,13.96,0.0,0.04,16.35,37.0,0,5.0,10,2,0,0,20,0,0,0,0,34644.04,11231.25,12.88,1.8,10.0,19.02,1,2,50
3908,3908,18,10,10,48.57,0.26,4.5,14.65,0.0,0.13,18.72,38.0,0,4.0,10,1,0,0,18,0,0,0,0,38441.76,12462.41,14.11,2.0,10.5,21.49,2,2,50
3909,3909,20,10,10,53.96,0.26,4.89,13.99,0.0,-0.07,17.35,39.0,0,3.0,10,1,0,0,20,0,0,0,0,35615.68,11546.27,13.07,2.19,0.0,19.94,0,2,50
3910,3910,20,10,10,53.96,0.29,5.04,14.38,0.0,0.15,17.85,40.0,0,2.0,10,2,0,0,20,0,0,0,0,41642.93,13500.15,14.86,2.07,0.0,20.6,0,2,50
3911,3911,19,10,10,51.27,0.26,4.78,13.49,0.0,0.09,19.32,41.0,0,1.0,10,1,0,0,19,0,0,0,0,36709.54,11900.86,13.35,2.03,11.0,22.04,2,2,50
3912,3912,19,10,10,51.27,0.26,4.55,14.05,0.0,0.17,19.84,42.0,0,0.0,10,1,0,0,19,0,0,0,0,38722.79,12553.56,14.36,2.22,9.0,22.67,1,2,50
3913,3913,19,10,10,51.27,0.27,4.49,14.14,0.0,-0.15,20.37,43.0,1,0.0,10,1,0,0,19,0,0,0,0,32212.63,10443.04,11.89,1.71,12.0,23.09,1,2,50
3914,3914,20,10,10,53.96,0.29,4.12,13.11,0.0,-0.35,19.85,44.0,1,0.0,10,1,0,0,20,0,0,0,0,31964.22,10362.52,11.83,1.65,0.0,22.61,0,2,50
3915,3915,20,11,11,53.96,0.29,3.5,13.17,0.0,-0.33,20.4,45.0,1,0.0,10,1,0,0,20,0,0,0,0,34537.54,11196.74,12.64,1.49,10.0,23.32,1,2,50
3916,3916,20,9,9,53.96,0.28,2.86,15.18,0.0,-0.25,16.4,44.0,2,41.0,8,0,0,0,20,0,0,0,0,36266.45,11757.16,13.71,1.06,12.0,23.84,1,2,50
3917,3917,20,8,8,53.96,0.26,2.51,14.8,0.0,0.2,12.45,43.0,2,40.0,8,0,0,0,20,0,0,0,0,42387.92,13741.52,14.14,1.13,10.0,24.56,1,2,50
3918,3918,19,7,7,51.27,0.25,1.97,6.49,0.0,0.11,9.0,42.0,2,39.0,8,0,0,0,19,0,0,0,0,40460.82,13116.77,13.33,0.92,9.0,26.59,1,2,50
3919,3919,20,6,6,53.96,0.28,2.13,8.34,0.0,0.16,4.65,41.0,2,38.0,6,1,0,0,20,0,0,0,0,38483.75,12475.86,12.44,0.99,0.0,26.05,0,2,50
3920,3920,21,5,5,56.66,0.28,2.57,10.91,0.0,0.53,0.76,6.0,2,37.0,6,1,0,0,21,0,0,0,0,54816.06,17770.56,17.68,1.51,0.0,25.56,0,1,35
3921,3921,21,6,6,56.66,0.3,2.99,12.42,0.0,0.42,1.05,7.0,2,36.0,6,2,0,0,21,0,0,0,0,52233.56,16933.29,16.5,1.78,0.0,26.35,0,1,35
3922,3922,20,7,7,53.96,0.26,3.15,12.02,0.0,0.63,1.45,8.0,2,35.0,4,1,0,0,20,0,0,0,0,54605.24,17702.25,18.0,1.89,56.0,25.93,1,1,35
3923,3923,22,9,9,59.36,0.29,3.58,12.29,0.0,0.49,1.73,9.0,2,34.0,5,2,0,0,22,0,0,0,0,60121.64,19490.72,20.94,2.41,0.0,24.22,0,2,50
3924,3924,22,9,9,59.36,0.29,3.78,13.22,0.0,0.47,2.14,10.0,2,33.0,5,1,0,0,22,0,0,0,0,61712.95,20006.61,21.95,2.73,56.0,22.72,1,2,50
3925,3925,21,11,11,56.66,0.29,3.75,14.25,0.0,0.42,2.76,11.0,2,32.0,4,2,0,0,21,0,0,0,0,57395.31,18606.88,20.37,2.38,61.0,22.05,1,2,50
3926,3926,22,12,12,59.36,0.28,4.04,14.4,0.0,0.41,3.18,12.0,2,31.0,5,1,0,0,22,0,0,0,0,57831.2,18748.19,20.57,2.73,57.0,19.39,1,2,50
3927,3927,21,12,12,56.66,0.3,3.91,15.35,0.0,0.36,3.9,13.0,2,30.0,5,2,0,0,21,0,0,0,0,53402.13,17312.32,19.24,2.3,61.0,18.53,1,2,50
3928,3928,21,12,12,56.66,0.27,4.02,13.41,0.0,0.3,4.48,14.0,2,29.0,4,1,0,0,21,0,0,0,0,52939.79,17162.48,19.09,2.56,57.0,16.76,1,2,50
3929,3929,22,12,12,59.36,0.3,4.17,14.33,0.0,0.1,4.82,15.0,2,28.0,5,2,0,0,22,0,0,0,0,38205.29,12385.8,14.35,1.48,0.0,16.66,0,2,50
3930,3930,22,12,12,59.36,0.29,4.37,13.05,0.0,0.37,5.36,16.0,2,27.0,4,1,0,0,22,0,0,0,0,53732.9,17419.57,19.08,2.58,56.0,15.06,1,2,50
3931,3931,21,12,12,56.66,0.29,4.09,12.85,0.0,0.1,6.19,17.0,2,26.0,4,2,0,0,21,0,0,0,0,38592.13,12511.21,14.34,1.92,62.0,14.01,1,2,50
3932,3932,22,12,12,59.36,0.29,4.19,13.48,0.0,0.09,6.45,18.0,2,25.0,5,1,0,0,22,0,0,0,0,43450.18,14086.12,16.2,2.23,8.0,14.0,1,2,50
3933,3933,21,12,12,56.66,0.29,4.02,13.46,0.0,0.27,7.33,19.0,2,24.0,3,2,0,0,21,0,0,0,0,48995.32,15883.68,17.3,1.95,62.0,12.85,1,2,50
3934,3934,21,12,12,56.66,0.27,3.98,13.15,0.0,0.12,7.9,20.0,2,23.0,4,1,0,0,21,0,0,0,0,44604.53,14460.32,16.14,2.09,8.0,13.46,1,2,50
3935,3935,20,12,12,53.96,0.28,3.53,12.64,0.0,0.36,8.9,21.0,2,22.0,5,1,0,0,20,0,0,0,0,50768.95,16458.71,18.16,2.14,34.0,12.17,2,2,50
3936,3936,21,12,12,56.66,0.27,4.2,14.03,0.0,0.31,9.05,22.0,2,21.0,4,1,0,0,21,0,0,0,0,49740.55,16125.36,17.98,2.7,0.0,12.24,0,2,50
3937,3937,21,12,12,56.66,0.28,3.83,12.07,0.0,-0.01,9.62,23.0,2,20.0,5,1,0,0,21,0,0,0,0,34896.21,11313.04,13.17,1.58,7.0,12.88,1,2,50
3938,3938,22,12,12,59.36,0.28,4.17,11.2,0.0,0.04,9.73,24.0,2,19.0,4,1,0,0,22,0,0,0,0,34582.92,11211.49,12.79,1.51,0.0,12.94,0,2,50
3939,3939,21,12,12,56.66,0.29,3.89,11.26,0.0,0.03,10.76,25.0,2,18.0,4,2,0,0,21,0,0,0,0,34830.36,11291.71,13.03,1.75,16.0,14.0,1,2,50
3940,3940,22,12,12,59.36,0.29,4.11,12.53,0.0,0.14,10.82,26.0,2,17.0,5,1,0,0,22,0,0,0,0,43204.32,14006.44,16.13,2.1,8.0,14.0,1,2,50
3941,3941,21,12,12,56.66,0.29,3.93,12.35,0.0,0.22,11.9,27.0,2,16.0,4,2,0,0,21,0,0,0,0,42025.55,13624.24,15.09,1.77,15.0,15.05,1,2,50
3942,3942,22,12,12,59.36,0.29,4.12,12.49,0.0,0.16,11.91,28.0,2,15.0,5,1,0,0,22,0,0,0,0,44792.54,14521.3,16.41,2.34,8.0,14.99,1,2,50
3943,3943,22,12,12,59.36,0.28,4.31,13.44,0.0,0.19,12.45,29.0,2,14.0,4,2,0,0,22,0,0,0,0,47065.69,15258.21,17.09,2.39,0.0,15.65,0,2,50
3944,3944,22,12,12,59.36,0.28,3.97,12.61,0.0,0.02,13.0,30.0,2,13.0,5,1,0,0,22,0,0,0,0,40410.0,13100.52,14.89,1.75,11.5,16.02,2,2,50
3945,3945,22,12,12,59.36,0.3,4.09,13.71,0.0,0.12,13.55,31.0,2,12.0,5,2,0,0,22,0,0,0,0,45632.0,14793.44,16.81,2.3,0.0,16.72,0,2,50
3946,3946,22,12,12,59.36,0.29,3.89,13.07,0.0,-0.02,14.09,32.0,2,11.0,4,2,0,0,22,0,0,0,0,40346.41,13079.9,14.88,1.76,14.0,17.18,1,2,50
3947,3947,22,12,12,59.36,0.29,3.9,13.78,0.0,0.22,14.64,33.0,2,10.0,5,2,0,0,22,0,0,0,0,47885.06,15523.82,17.2,2.22,9.0,17.86,1,2,50
3948,3948,22,12,12,59.36,0.3,4.04,11.64,0.0,0.27,15.18,34.0,2,9.0,4,2,0,0,22,0,0,0,0,50035.39,16220.89,17.6,2.1,13.0,18.32,1,2,50
3949,3949,21,12,12,56.66,0.27,3.85,13.6,0.0,0.16,16.48,35.0,2,8.0,4,2,0,0,21,0,0,0,0,43868.81,14221.8,16.02,1.83,9.0,19.8,1,2,50
3950,3950,22,12,12,59.36,0.29,4.17,12.8,0.0,0.18,16.27,36.0,2,7.0,5,1,0,0,22,0,0,0,0,48058.48,15580.05,17.41,2.2,8.0,19.48,1,2,50
3951,3951,21,12,12,56.66,0.28,4.04,12.98,0.0,0.28,17.62,37.0,2,6.0,4,2,0,0,21,0,0,0,0,53039.84,17194.88,18.69,2.3,14.0,20.88,1,2,50
3952,3952,22,12,12,59.36,0.29,4.18,13.52,0.0,0.14,17.36,38.0,2,5.0,5,1,0,0,22,0,0,0,0,49853.36,16161.92,17.96,2.41,8.0,20.53,1,2,50
3953,3953,21,12,12,56.66,0.3,3.98,13.62,0.0,0.25,18.76,39.0,2,4.0,4,2,0,0,21,0,0,0,0,51356.23,16649.1,18.57,2.37,13.0,22.02,1,2,50
3954,3954,22,12,12,59.36,0.28,4.2,14.1,0.0,0.28,18.45,40.0,2,3.0,5,1,0,0,22,0,0,0,0,56564.79,18337.63,20.44,2.7,8.0,21.58,1,2,50
3955,3955,21,12,12,56.66,0.29,4.09,14.55,0.0,0.31,19.9,41.0,2,2.0,5,1,0,0,21,0,0,0,0,53096.32,17213.21,19.34,2.54,7.0,23.22,1,2,50
3956,3956,21,12,12,56.66,0.27,4.37,14.04,0.0,0.35,20.48,42.0,2,1.0,4,1,0,0,21,0,0,0,0,52129.83,16899.88,18.7,2.64,14.0,23.65,1,2,50
3957,3957,21,12,12,56.66,0.28,4.11,13.57,0.0,0.08,21.05,43.0,2,0.0,4,1,0,0,21,0,0,0,0,37166.24,12048.94,13.62,1.63,7.0,24.27,1,2,50
3958,3958,21,12,12,56.66,0.28,3.81,13.23,0.0,-0.14,21.62,44.0,3,0.0,5,2,0,0,21,0,0,0,0,38525.18,12489.5,14.2,1.69,14.0,24.72,1,2,50
3959,3959,21,12,12,56.66,0.3,3.18,13.15,0.0,-0.16,22.19,45.0,3,0.0,6,1,0,0,21,0,0,0,0,38684.67,12541.19,14.34,1.6,7.0,25.41,1,2,50
3960,3960,22,13,13,59.36,0.31,2.91,13.26,0.0,-0.39,21.77,46.0,3,0.0,7,1,0,0,22,0,0,0,0,34033.92,11033.51,13.37,1.12,0.0,25.01,0,2,50
3961,3961,21,11,11,56.66,0.29,1.77,12.49,0.0,-0.17,19.05,44.0,0,41.0,8,0,0,0,21,0,0,0,0,37590.74,12186.43,13.44,0.85,10.5,26.8,2,2,50
3962,3962,22,11,11,59.36,0.29,1.75,13.59,0.0,-0.05,14.73,43.0,0,40.0,9,0,0,0,22,0,0,0,0,41195.48,13355.05,14.22,0.94,0.0,26.41,0,2,50
3963,3963,21,9,9,56.66,0.29,1.56,6.19,0.0,0.37,11.86,43.0,0,39.0,9,1,0,0,21,0,0,0,0,43350.65,14053.65,13.94,0.83,13.0,28.34,1,2,50
3964,3964,22,9,9,59.36,0.31,1.93,8.65,0.0,0.39,7.91,42.0,0,38.0,10,1,0,0,22,0,0,0,0,50106.36,16243.77,16.95,1.18,0.0,27.86,0,2,50
3965,3965,22,7,7,59.36,0.3,2.47,10.06,0.0,0.54,4.5,41.0,0,37.0,10,1,0,0,22,0,0,0,0,58693.75,19027.65,19.11,1.71,0.0,28.66,0,2,50
3966,3966,22,7,7,59.36,0.32,3.29,12.35,0.0,0.82,1.14,7.0,0,36.0,10,2,0,0,22,0,0,0,0,68144.05,22091.25,22.05,2.38,0.0,29.43,0,1,35
3967,3967,21,8,8,56.66,0.28,3.51,14.08,0.0,0.64,1.57,8.0,0,35.0,10,1,0,0,21,0,0,0,0,59409.77,19259.8,19.71,2.22,61.0,28.99,1,2,50
3968,3968,21,8,8,56.66,0.28,4.09,16.43,0.0,0.58,1.95,9.0,0,34.0,10,1,0,0,21,0,0,0,0,61947.71,20082.58,21.32,2.73,0.0,29.68,0,2,50
3969,3969,19,10,10,51.27,0.26,3.38,10.96,0.0,0.26,2.68,10.0,0,33.0,10,1,0,0,19,0,0,0,0,41081.47,13318.16,14.42,1.53,59.0,28.06,2,2,50
3970,3970,21,10,10,56.66,0.28,4.0,10.67,0.0,0.36,2.9,11.0,0,32.0,10,1,0,0,21,0,0,0,0,47373.28,15357.86,16.3,2.08,0.0,26.01,0,2,50
3971,3971,21,10,10,56.66,0.28,4.54,11.21,0.0,0.54,3.38,12.0,0,31.0,10,2,0,0,21,0,0,0,0,58836.13,19073.93,20.04,2.71,0.0,26.67,0,2,50
3972,3972,21,10,10,56.66,0.3,4.55,11.21,0.0,0.09,3.86,13.0,0,30.0,10,2,0,0,21,0,0,0,0,39988.7,12963.92,14.38,1.87,59.0,25.01,1,2,50
3973,3973,21,10,10,56.66,0.27,4.62,13.44,0.0,0.32,4.33,14.0,0,29.0,10,1,0,0,21,0,0,0,0,48867.43,15842.23,17.47,2.26,61.0,23.16,1,2,50
3974,3974,21,10,10,56.66,0.29,4.93,12.85,0.0,0.43,4.81,15.0,0,28.0,10,2,0,0,21,0,0,0,0,57318.21,18581.89,20.5,3.16,59.0,21.43,1,2,50
3975,3975,21,10,10,56.66,0.28,4.76,12.8,0.0,0.11,5.29,16.0,0,27.0,10,1,0,0,21,0,0,0,0,39699.76,12870.25,14.46,2.07,61.0,19.48,1,2,50
3976,3976,21,10,10,56.66,0.28,4.94,12.77,0.0,0.25,5.76,17.0,0,26.0,10,1,0,0,21,0,0,0,0,47635.86,15443.01,16.95,2.67,59.0,17.77,1,2,50
3977,3977,20,10,10,53.96,0.29,4.75,13.22,0.0,0.19,6.55,18.0,0,25.0,10,2,0,0,20,0,0,0,0,41261.69,13376.59,14.92,2.03,58.0,16.89,1,2,50
3978,3978,21,10,10,56.66,0.27,5.16,13.49,0.0,0.24,6.71,19.0,0,24.0,10,1,0,0,21,0,0,0,0,49955.47,16195.0,18.07,2.71,62.0,14.08,1,1,35
3979,3979,20,10,10,53.96,0.29,5.03,13.85,0.0,0.28,7.55,20.0,0,23.0,10,2,0,0,20,0,0,0,0,50095.32,16240.3,18.08,2.55,56.0,13.09,1,1,35
3980,3980,21,10,10,56.66,0.28,5.34,14.71,0.0,0.15,7.67,21.0,0,22.0,10,1,0,0,21,0,0,0,0,42665.06,13831.55,15.61,2.54,60.0,10.53,1,1,35
3981,3981,20,10,10,53.96,0.28,5.16,15.48,0.0,0.29,8.55,22.0,0,21.0,10,2,0,0,20,0,0,0,0,51978.94,16850.97,19.02,3.13,11.0,11.57,1,1,35
3982,3982,19,10,10,51.27,0.26,4.91,13.78,0.0,0.1,9.53,23.0,0,20.0,10,1,0,0,19,0,0,0,0,34938.07,11326.61,12.99,2.18,11.0,12.41,2,2,50
3983,3983,20,10,10,53.96,0.27,5.04,13.95,0.0,0.07,9.55,24.0,0,19.0,10,1,0,0,20,0,0,0,0,36510.69,11836.42,13.51,2.09,0.0,12.38,0,1,35
3984,3984,20,10,10,53.96,0.28,5.05,13.36,0.0,0.05,10.05,25.0,0,18.0,10,2,0,0,20,0,0,0,0,37467.08,12146.44,13.74,2.01,10.0,12.94,1,2,50
3985,3985,20,10,10,53.96,0.27,4.88,13.84,0.0,0.07,10.55,26.0,0,17.0,10,1,0,0,20,0,0,0,0,32953.24,10683.16,12.26,1.91,12.0,13.28,1,2,50
3986,3986,20,10,10,53.96,0.27,4.79,13.81,0.0,-0.09,11.05,27.0,0,16.0,10,2,0,0,20,0,0,0,0,28529.93,9249.15,10.67,1.25,10.0,13.89,1,2,50
3987,3987,20,10,10,53.96,0.29,4.84,12.89,0.0,0.05,11.55,28.0,0,15.0,10,2,0,0,20,0,0,0,0,36552.37,11849.88,13.09,1.55,0.0,14.51,0,2,50
3988,3988,20,10,10,53.96,0.26,4.85,13.9,0.0,0.29,12.05,29.0,0,14.0,10,1,0,0,20,0,0,0,0,46804.46,15173.5,16.86,2.82,11.5,14.81,2,2,50
3989,3989,20,10,10,53.96,0.29,4.95,13.87,0.0,0.09,12.55,30.0,0,13.0,10,2,0,0,20,0,0,0,0,38606.03,12515.66,13.94,1.79,0.0,15.44,0,2,50
3990,3990,20,10,10,53.96,0.27,4.75,13.39,0.0,0.13,13.05,31.0,0,12.0,10,1,0,0,20,0,0,0,0,40645.69,13176.94,14.71,2.64,11.0,15.77,2,2,50
3991,3991,20,10,10,53.96,0.27,4.92,13.45,0.0,0.17,13.55,32.0,0,11.0,10,1,0,0,20,0,0,0,0,43627.9,14143.7,15.78,2.67,0.0,16.4,0,2,50
3992,3992,19,10,10,51.27,0.26,4.6,13.58,0.0,-0.03,14.79,33.0,0,10.0,10,1,0,0,19,0,0,0,0,29899.07,9693.05,11.5,1.67,11.0,17.65,2,2,50
3993,3993,20,10,10,53.96,0.27,4.69,14.16,0.0,0.04,14.55,34.0,0,9.0,10,1,0,0,20,0,0,0,0,33805.18,10959.32,12.43,1.58,0.0,17.39,0,2,50
3994,3994,20,10,10,53.96,0.27,4.71,13.87,0.0,0.04,15.05,35.0,0,8.0,10,2,0,0,20,0,0,0,0,37116.12,12032.66,13.45,1.83,10.0,18.02,1,2,50
3995,3995,20,10,10,53.96,0.28,4.33,12.67,0.0,-0.06,15.55,36.0,0,7.0,10,1,0,0,20,0,0,0,0,31554.89,10229.81,11.57,1.52,12.0,18.42,1,2,50
3996,3996,21,10,10,56.66,0.27,4.86,12.48,0.0,0.14,15.29,37.0,0,6.0,10,1,0,0,21,0,0,0,0,38643.73,12527.92,13.99,2.37,0.0,18.17,0,2,50
3997,3997,20,10,10,53.96,0.29,4.75,13.08,0.0,0.26,16.55,38.0,0,5.0,10,2,0,0,20,0,0,0,0,44588.37,14455.08,16.16,2.74,11.0,19.73,1,2,50
3998,3998,20,10,10,53.96,0.27,4.62,12.84,0.0,0.15,17.05,39.0,0,4.0,10,1,0,0,20,0,0,0,0,35999.75,11670.78,13.03,2.18,11.5,20.02,2,2,50
3999,3999,20,10,10,53.96,0.28,4.86,14.54,0.0,0.24,17.55,40.0,0,3.0,10,2,0,0,20,0,0,0,0,44791.2,14520.81,16.12,2.52,0.0,20.68,0,2,50
4000,4000,20,10,10,53.96,0.28,4.93,14.21,0.0,0.23,18.05,41.0,0,2.0,10,2,0,0,20,0,0,0,0,49359.81,16001.87,17.52,2.61,10.0,21.23,1,2,50
4001,4001,20,10,10,53.96,0.27,4.92,15.66,0.0,0.24,18.55,42.0,0,1.0,10,1,0,0,20,0,0,0,0,47781.48,15490.2,17.15,2.61,13.0,21.56,1,2,50
4002,4002,19,10,10,51.27,0.25,4.49,13.15,0.0,0.08,20.05,43.0,0,0.0,10,1,0,0,19,0,0,0,0,38927.94,12620.02,14.11,1.98,11.0,22.96,2,2,50
4003,4003,20,10,10,53.96,0.28,4.07,13.15,0.0,-0.41,19.55,44.0,1,0.0,10,1,0,0,20,0,0,0,0,33308.61,10798.31,12.12,1.31,0.0,22.48,0,2,50
4004,4004,21,10,10,56.66,0.3,3.79,12.09,0.0,-0.42,19.1,45.0,1,0.0,10,1,0,0,21,0,0,0,0,37233.73,12070.82,13.46,1.59,0.0,22.11,0,2,50
4005,4005,22,10,10,59.36,0.32,3.09,12.33,0.0,-0.33,18.68,46.0,1,0.0,10,1,0,0,22,0,0,0,0,42739.91,13855.83,15.38,1.83,11.0,21.78,1,2,50
4006,4006,20,8,8,53.96,0.29,1.93,12.04,0.0,-0.31,16.45,45.0,2,41.0,8,0,0,0,20,0,0,0,0,30680.76,9946.36,10.92,0.63,11.5,24.44,2,2,50
4007,4007,20,9,9,53.96,0.26,1.74,12.2,0.0,-0.19,12.5,44.0,2,40.0,8,0,0,0,20,0,0,0,0,29913.41,9697.56,10.31,0.63,0.0,25.3,0,2,50
4008,4008,21,7,7,56.66,0.27,1.84,11.52,0.0,0.11,8.14,43.0,2,39.0,8,0,0,0,21,0,0,0,0,37255.67,12077.79,12.39,0.61,0.0,24.89,0,2,50
4009,4009,21,7,7,56.66,0.3,1.75,7.46,0.0,0.45,4.52,43.0,2,38.0,7,1,0,0,21,0,0,0,0,45636.48,14794.75,15.21,1.01,11.0,25.68,1,2,50
4010,4010,21,5,5,56.66,0.28,2.34,10.04,0.0,0.59,0.71,4.0,2,37.0,6,1,0,0,21,0,0,0,0,55710.77,18060.61,18.12,1.56,0.0,26.48,0,2,50
4011,4011,22,7,7,59.36,0.31,2.58,11.75,0.0,0.33,1.0,5.0,2,36.0,6,2,0,0,22,0,0,0,0,52385.1,16982.58,17.99,1.68,0.0,26.01,0,1,35
4012,4012,21,9,9,56.66,0.29,2.71,12.95,0.0,0.57,1.48,6.0,2,35.0,5,1,0,0,21,0,0,0,0,53144.2,17228.6,17.66,1.7,56.0,25.69,1,2,50
4013,4013,22,9,9,59.36,0.28,3.28,13.45,0.0,0.5,1.82,7.0,2,34.0,5,1,0,0,22,0,0,0,0,55600.38,18024.94,18.88,2.12,0.0,25.21,0,2,50
4014,4014,22,10,10,59.36,0.3,3.31,13.78,0.0,0.3,2.27,8.0,2,33.0,5,1,0,0,22,0,0,0,0,49746.47,16127.25,17.49,2.0,56.0,23.69,1,2,50
4015,4015,21,11,11,56.66,0.28,3.37,12.7,0.0,0.56,2.9,9.0,2,32.0,4,1,0,0,21,0,0,0,0,58546.89,18980.18,20.1,2.27,63.0,22.98,1,2,50
4016,4016,23,12,12,62.06,0.32,4.0,12.39,0.0,0.31,3.17,10.0,2,31.0,5,2,0,0,23,0,0,0,0,52039.97,16870.78,18.49,2.31,0.0,21.61,0,2,50
4017,4017,22,12,12,59.36,0.29,3.75,12.88,0.0,0.13,3.86,11.0,2,30.0,5,1,0,0,22,0,0,0,0,43694.32,14165.24,15.87,1.76,57.0,21.04,1,2,50
4018,4018,21,12,12,56.66,0.28,3.67,12.67,0.0,0.36,4.62,12.0,2,29.0,3,1,0,0,21,0,0,0,0,52302.07,16955.7,18.41,2.21,56.0,20.36,1,2,50
4019,4019,22,12,12,59.36,0.28,3.85,12.38,0.0,0.09,4.95,13.0,2,28.0,5,1,0,0,22,0,0,0,0,41401.42,13421.94,15.15,1.95,65.0,17.66,1,2,50
4020,4020,21,12,12,56.66,0.27,3.83,13.13,0.0,0.39,5.76,14.0,2,27.0,4,1,0,0,21,0,0,0,0,57243.72,18557.71,20.32,2.55,56.0,16.85,1,2,50
4021,4021,21,12,12,56.66,0.28,3.86,13.59,0.0,0.01,6.33,15.0,2,26.0,4,2,0,0,21,0,0,0,0,35964.47,11659.32,13.28,1.42,64.0,14.94,1,2,50
4022,4022,21,12,12,56.66,0.27,3.72,13.46,0.0,0.28,6.9,16.0,2,25.0,4,1,0,0,21,0,0,0,0,45105.26,14622.64,16.14,2.22,8.0,15.51,1,2,50
4023,4023,22,12,12,59.36,0.3,4.29,13.71,0.0,0.12,7.14,17.0,2,24.0,5,2,0,0,22,0,0,0,0,39638.39,12850.38,14.45,2.17,0.0,15.48,0,2,50
4024,4024,21,12,12,56.66,0.27,3.95,14.24,0.0,0.07,8.05,18.0,2,23.0,4,1,0,0,21,0,0,0,0,40746.01,13209.46,15.05,2.0,36.5,14.27,2,2,50
4025,4025,22,12,12,59.36,0.3,4.14,13.97,0.0,0.16,8.23,19.0,2,22.0,5,2,0,0,22,0,0,0,0,43010.5,13943.59,15.99,1.97,0.0,14.26,0,2,50
4026,4026,22,12,12,59.36,0.29,4.08,13.91,0.0,0.02,8.77,20.0,2,21.0,4,1,0,0,22,0,0,0,0,34457.79,11170.97,13.1,2.0,7.0,14.91,1,2,50
4027,4027,22,12,12,59.36,0.29,4.22,13.72,0.0,0.14,9.32,21.0,2,20.0,4,2,0,0,22,0,0,0,0,39162.47,12696.09,14.13,1.86,0.0,15.58,0,2,50
